age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,previous,poutcome,deposit,job_was_unknown,education_was_unknown,contact_was_unknown,poutcome_was_unknown,was_previously_contacted,effective_pdays,balance_per_contact,duration_per_contact,has_any_loan,month_num,quarter,age_group,balance_band,campaign_band,age_minmax,balance_minmax,day_minmax,duration_minmax,campaign_minmax,previous_minmax,balance_per_contact_minmax,duration_per_contact_minmax
56.0,retired,married,secondary,no,753,no,yes,cellular,6,314,6,0,missing,no,0,0,0,1,0,,125.5,52.333333333333336,1,8,q3,51-65,high,4_to_6,0.4935064935064935,0.07963975087610989,0.16666666666666666,0.06384709231394876,0.08064516129032258,0.0,0.06398315194450052,0.010641182052324795
51.0,admin.,married,secondary,no,-267,no,yes,cellular,6,91,4,0,missing,no,0,0,0,1,0,,-66.75,22.75,1,8,q3,51-65,low,4_to_6,0.42857142857142855,0.07037931472772502,0.16666666666666666,0.018503456689711265,0.04838709677419355,0.0,0.0622189696624883,0.004625864172427816
36.0,management,single,tertiary,no,546,yes,no,cellular,6,91,3,0,missing,no,0,0,0,1,0,,182.0,30.333333333333332,1,8,q3,36-50,high,2_to_3,0.23376623376623376,0.0777604270695259,0.16666666666666666,0.018503456689711265,0.03225806451612903,0.0,0.06450162424064455,0.0061678188965704215
44.0,management,married,tertiary,no,1242,yes,no,cellular,6,384,6,0,missing,no,0,0,0,1,0,,207.0,64.0,1,8,q3,36-50,high,4_to_6,0.33766233766233766,0.08407931291195322,0.16666666666666666,0.07808052053680357,0.08064516129032258,0.0,0.06473103676106227,0.013013420089467263
56.0,management,married,tertiary,no,1483,no,no,cellular,6,46,4,0,missing,no,0,0,0,1,0,,370.75,11.5,0,8,q3,51-65,very_high,4_to_6,0.4935064935064935,0.08626731792348338,0.16666666666666666,0.009353395689304595,0.04838709677419355,0.0,0.06623368876979831,0.0023383489223261487
44.0,technician,married,secondary,no,3444,no,no,cellular,6,212,3,0,missing,no,0,0,0,1,0,,1148.0,70.66666666666667,0,8,q3,36-50,very_high,2_to_3,0.33766233766233766,0.10407096036170174,0.16666666666666666,0.04310695404636031,0.03225806451612903,0.0,0.07336612402958503,0.014368984682120105
33.0,self-employed,married,primary,no,0,no,no,cellular,6,139,8,0,missing,no,0,0,0,1,0,,0.0,17.375,0,8,q3,26-35,low,7_plus,0.19480519480519481,0.07280337007244929,0.16666666666666666,0.028263521756811714,0.11290322580645161,0.0,0.0628315010920036,0.0035329402196014642
57.0,retired,divorced,tertiary,no,734,no,no,cellular,6,1357,4,0,missing,yes,0,0,0,1,0,,183.5,339.25,0,8,q3,51-65,high,4_to_6,0.5064935064935064,0.0794672525556988,0.16666666666666666,0.2759251728344856,0.04838709677419355,0.0,0.06451538899186962,0.0689812932086214
42.0,technician,married,secondary,yes,-197,yes,no,cellular,6,66,7,0,missing,no,0,0,0,1,0,,-28.142857142857142,9.428571428571429,1,8,q3,36-50,low,7_plus,0.3116883116883117,0.07101483485555535,0.16666666666666666,0.013420089467263115,0.0967741935483871,0.0,0.06257324814044765,0.0019171556381804452
55.0,services,married,secondary,no,953,yes,yes,cellular,6,125,3,0,missing,no,0,0,0,1,0,,317.6666666666667,41.666666666666664,1,8,q3,51-65,high,2_to_3,0.4805194805194805,0.08145552266991085,0.16666666666666666,0.02541683611224075,0.03225806451612903,0.0,0.06574656951811135,0.008472278704080249
50.0,technician,single,secondary,no,330,no,no,cellular,6,376,3,0,missing,no,0,0,0,1,0,,110.0,125.33333333333333,0,8,q3,36-50,medium,2_to_3,0.4155844155844156,0.07579939353222087,0.16666666666666666,0.07645384302562017,0.03225806451612903,0.0,0.06384091618184154,0.02548461434187339
59.0,retired,married,secondary,no,77,no,no,cellular,6,455,4,0,missing,yes,0,0,0,1,0,,19.25,113.75,0,8,q3,51-65,medium,4_to_6,0.5324675324675324,0.07350244221306267,0.16666666666666666,0.09251728344855632,0.04838709677419355,0.0,0.06300814873272524,0.02312932086213908
50.0,management,divorced,tertiary,no,3211,yes,no,cellular,6,146,5,0,missing,no,0,0,0,1,0,,642.2,29.2,1,8,q3,36-50,very_high,4_to_6,0.4155844155844156,0.10195558622192363,0.16666666666666666,0.029686864579097194,0.06451612903225806,0.0,0.06872464991649384,0.005937372915819438
42.0,management,married,tertiary,no,0,no,no,cellular,6,81,3,0,missing,no,0,0,0,1,0,,0.0,27.0,0,8,q3,36-50,low,2_to_3,0.3116883116883117,0.07280337007244929,0.16666666666666666,0.016470109800732005,0.03225806451612903,0.0,0.0628315010920036,0.005490036600244001
39.0,blue-collar,married,secondary,no,2727,no,no,cellular,6,205,3,0,missing,no,1,0,0,1,0,,909.0,68.33333333333333,0,8,q3,36-50,very_high,2_to_3,0.2727272727272727,0.09756141848092531,0.16666666666666666,0.04168361122407483,0.03225806451612903,0.0,0.07117294033439168,0.013894537074691607
45.0,blue-collar,married,secondary,no,3114,no,no,cellular,6,192,2,0,missing,no,0,1,0,1,0,,1557.0,96.0,0,8,q3,36-50,very_high,2_to_3,0.35064935064935066,0.10107493690193016,0.16666666666666666,0.03904026026840179,0.016129032258064516,0.0,0.07711931286361884,0.019520130134200894
58.0,services,married,secondary,no,688,no,no,cellular,6,152,2,0,missing,no,0,0,0,1,0,,344.0,76.0,0,8,q3,51-65,high,2_to_3,0.5194805194805194,0.07904962504312459,0.16666666666666666,0.03090687271248475,0.016129032258064516,0.0,0.06598821737295135,0.015453436356242375
38.0,technician,single,tertiary,no,0,no,no,cellular,6,89,2,0,missing,no,0,0,0,1,0,,0.0,44.5,0,8,q3,36-50,low,2_to_3,0.2597402597402597,0.07280337007244929,0.16666666666666666,0.018096787311915413,0.016129032258064516,0.0,0.0628315010920036,0.009048393655957707
45.0,admin.,married,secondary,no,925,no,no,cellular,6,406,2,0,missing,yes,0,0,0,1,0,,462.5,203.0,0,8,q3,36-50,high,2_to_3,0.35064935064935066,0.0812013146187787,0.16666666666666666,0.08255388369255795,0.016129032258064516,0.0,0.06707563271973131,0.041276941846278975
32.0,technician,single,tertiary,no,632,no,yes,cellular,6,103,2,0,missing,no,0,0,0,1,0,,316.0,51.5,1,8,q3,26-35,high,2_to_3,0.18181818181818182,0.07854120894086031,0.16666666666666666,0.020943472956486377,0.016129032258064516,0.0,0.06573127535008351,0.010471736478243189
39.0,technician,married,secondary,no,0,no,no,cellular,6,84,4,0,missing,no,0,0,0,1,0,,0.0,21.0,0,8,q3,36-50,low,4_to_6,0.2727272727272727,0.07280337007244929,0.16666666666666666,0.01708011386742578,0.04838709677419355,0.0,0.0628315010920036,0.004270028466856445
46.0,admin.,married,secondary,no,44,no,no,cellular,6,175,2,0,missing,no,0,0,0,1,0,,22.0,87.5,0,8,q3,36-50,low,2_to_3,0.36363636363636365,0.0732028398670855,0.16666666666666666,0.03558357055713705,0.016129032258064516,0.0,0.06303338410997118,0.017791785278568523
56.0,retired,married,secondary,no,0,no,no,cellular,6,113,3,0,missing,no,0,0,0,1,0,,0.0,37.666666666666664,0,8,q3,51-65,low,2_to_3,0.4935064935064935,0.07280337007244929,0.16666666666666666,0.022976819845465637,0.03225806451612903,0.0,0.0628315010920036,0.007658939948488545
51.0,self-employed,married,secondary,no,1178,no,no,cellular,6,530,2,0,missing,no,0,0,0,1,0,,589.0,265.0,0,8,q3,51-65,high,2_to_3,0.42857142857142855,0.08349826593793692,0.16666666666666666,0.10776738511590077,0.016129032258064516,0.0,0.06823646007304494,0.053883692557950384
48.0,technician,married,secondary,no,1526,no,no,cellular,6,273,2,0,missing,no,0,0,0,1,0,,763.0,136.5,0,8,q3,36-50,very_high,2_to_3,0.38961038961038963,0.08665770885915058,0.16666666666666666,0.05551037006913379,0.016129032258064516,0.0,0.06983317121515224,0.027755185034566896
39.0,management,married,tertiary,no,1836,no,no,cellular,6,902,3,0,missing,yes,0,0,0,1,0,,612.0,300.6666666666667,0,8,q3,36-50,very_high,2_to_3,0.2727272727272727,0.08947215513954206,0.16666666666666666,0.18340788938592925,0.03225806451612903,0.0,0.06844751959182925,0.061135963128643084
50.0,management,married,tertiary,no,2050,no,no,cellular,6,158,3,0,missing,no,0,0,0,1,0,,683.3333333333334,52.666666666666664,0,8,q3,36-50,very_high,2_to_3,0.4155844155844156,0.09141503095890909,0.16666666666666666,0.032126880845872306,0.03225806451612903,0.0,0.06910210998342112,0.010708960281957435
46.0,admin.,married,secondary,no,660,no,no,cellular,6,740,2,0,missing,yes,0,0,0,1,0,,330.0,370.0,0,8,q3,36-50,high,2_to_3,0.36363636363636365,0.07879541699199244,0.16666666666666666,0.15046766978446524,0.016129032258064516,0.0,0.06585974636151742,0.07523383489223262
57.0,services,married,primary,no,53,no,no,cellular,6,86,2,0,missing,no,0,0,0,1,0,,26.5,43.0,0,8,q3,51-65,low,2_to_3,0.5064935064935064,0.07328454959780654,0.16666666666666666,0.017486783245221633,0.016129032258064516,0.0,0.06307467836364637,0.008743391622610817
43.0,self-employed,married,secondary,no,5704,yes,no,cellular,6,139,2,0,missing,no,0,0,0,1,0,,2852.0,69.5,1,8,q3,36-50,very_high,2_to_3,0.3246753246753247,0.12458918163165253,0.16666666666666666,0.028263521756811714,0.016129032258064516,0.0,0.08900288142125645,0.014131760878405857
53.0,management,divorced,tertiary,no,269,no,no,cellular,6,347,2,0,missing,no,0,0,0,1,0,,134.5,173.5,0,8,q3,51-65,medium,2_to_3,0.45454545454545453,0.07524558313511158,0.16666666666666666,0.07055713704758032,0.016129032258064516,0.0,0.0640657404518509,0.03527856852379016
43.0,management,married,tertiary,no,136,no,no,cellular,6,120,2,0,missing,no,0,0,0,1,0,,68.0,60.0,0,8,q3,36-50,medium,2_to_3,0.3246753246753247,0.07403809489223394,0.16666666666666666,0.024400162667751118,0.016129032258064516,0.0,0.06345550314753978,0.012200081333875559
48.0,technician,married,secondary,no,7020,no,no,cellular,6,80,2,0,missing,no,0,0,0,1,0,,3510.0,40.0,0,8,q3,36-50,very_high,2_to_3,0.38961038961038963,0.13653696003486282,0.16666666666666666,0.016266775111834077,0.016129032258064516,0.0,0.09504101895865069,0.008133387555917039
49.0,management,divorced,tertiary,no,178,no,no,cellular,6,174,2,0,missing,no,0,0,0,1,0,,89.0,87.0,0,8,q3,36-50,medium,2_to_3,0.4025974025974026,0.07441940696893215,0.16666666666666666,0.03538023586823912,0.016129032258064516,0.0,0.06364820966469066,0.01769011793411956
41.0,technician,married,secondary,no,3432,no,no,cellular,6,140,3,0,missing,no,0,0,0,1,0,,1144.0,46.666666666666664,0,8,q3,36-50,very_high,2_to_3,0.2987012987012987,0.10396201405407368,0.16666666666666666,0.028466856445709638,0.03225806451612903,0.0,0.0733294180263182,0.009488952148569879
51.0,blue-collar,married,secondary,no,187,yes,no,cellular,6,277,3,0,missing,no,0,0,0,1,0,,62.333333333333336,92.33333333333333,1,8,q3,51-65,medium,2_to_3,0.42857142857142855,0.07450111669965319,0.16666666666666666,0.056323708824725496,0.03225806451612903,0.0,0.0634035029762451,0.018774569608241833
30.0,self-employed,single,tertiary,no,1495,no,no,missing,6,898,2,0,missing,no,0,0,0,1,0,,747.5,449.0,0,8,q3,26-35,very_high,2_to_3,0.15584415584415584,0.08637626423111143,0.16666666666666666,0.18259455063033753,0.016129032258064516,0.0,0.06969093545249326,0.09129727531516876
34.0,management,single,tertiary,no,681,no,no,cellular,6,637,2,0,missing,yes,0,0,0,1,0,,340.5,318.5,0,8,q3,26-35,high,2_to_3,0.2077922077922078,0.07898607303034155,0.16666666666666666,0.12952419682797886,0.016129032258064516,0.0,0.06595609962009287,0.06476209841398943
59.0,retired,married,secondary,no,0,no,no,cellular,6,142,2,0,missing,no,0,0,0,1,0,,0.0,71.0,0,8,q3,51-65,low,2_to_3,0.5324675324675324,0.07280337007244929,0.16666666666666666,0.02887352582350549,0.016129032258064516,0.0,0.0628315010920036,0.014436762911752745
38.0,management,married,tertiary,no,184,no,no,cellular,6,224,2,0,missing,no,0,0,0,1,0,,92.0,112.0,0,8,q3,36-50,medium,2_to_3,0.2597402597402597,0.07447388012274617,0.16666666666666666,0.04554697031313542,0.016129032258064516,0.0,0.06367573916714078,0.02277348515656771
32.0,technician,married,secondary,no,0,no,no,cellular,6,254,2,0,missing,no,0,0,0,1,0,,0.0,127.0,0,8,q3,26-35,low,2_to_3,0.18181818181818182,0.07280337007244929,0.16666666666666666,0.0516470109800732,0.016129032258064516,0.0,0.0628315010920036,0.0258235054900366
46.0,blue-collar,married,secondary,no,398,yes,yes,cellular,6,128,2,0,missing,no,0,0,0,1,0,,199.0,64.0,1,8,q3,36-50,medium,2_to_3,0.36363636363636365,0.0764167559421132,0.16666666666666666,0.026026840178934526,0.016129032258064516,0.0,0.0646576247545286,0.013013420089467263
54.0,housemaid,married,secondary,no,0,no,no,cellular,6,189,2,0,missing,no,0,1,0,1,0,,0.0,94.5,0,8,q3,51-65,low,2_to_3,0.4675324675324675,0.07280337007244929,0.16666666666666666,0.038430256201708014,0.016129032258064516,0.0,0.0628315010920036,0.019215128100854007
48.0,management,married,tertiary,no,3766,no,no,cellular,6,206,2,0,missing,no,0,0,0,1,0,,1883.0,103.0,0,8,q3,36-50,very_high,2_to_3,0.38961038961038963,0.10699435294972127,0.16666666666666666,0.041886945912972755,0.016129032258064516,0.0,0.08011085212986584,0.020943472956486377
54.0,management,divorced,tertiary,no,787,no,no,cellular,6,90,2,0,missing,no,0,0,0,1,0,,393.5,45.0,0,8,q3,51-65,high,2_to_3,0.4675324675324675,0.07994843208105605,0.16666666666666666,0.018300122000813338,0.016129032258064516,0.0,0.06644245416337842,0.009150061000406669
30.0,blue-collar,single,secondary,no,4749,no,no,cellular,6,220,2,0,missing,no,0,0,0,1,0,,2374.5,110.0,0,8,q3,26-35,very_high,2_to_3,0.15584415584415584,0.11591887131625297,0.16666666666666666,0.044733631557543715,0.016129032258064516,0.0,0.0846211022812781,0.022366815778771858
36.0,management,married,tertiary,no,163,no,no,cellular,6,311,2,0,missing,no,0,0,0,1,0,,81.5,155.5,0,8,q3,36-50,medium,2_to_3,0.23376623376623376,0.07428322408439707,0.16666666666666666,0.06323708824725498,0.016129032258064516,0.0,0.06357938590856535,0.03161854412362749
43.0,management,single,tertiary,no,1304,no,no,cellular,6,501,2,0,missing,yes,0,0,0,1,0,,652.0,250.5,0,8,q3,36-50,high,2_to_3,0.3246753246753247,0.08464220216803152,0.16666666666666666,0.10187067913786092,0.016129032258064516,0.0,0.0688145796244976,0.05093533956893046
33.0,housemaid,married,primary,no,580,no,no,cellular,6,209,2,0,missing,no,0,0,0,1,0,,290.0,104.5,0,8,q3,26-35,high,2_to_3,0.19480519480519481,0.07806910827447207,0.16666666666666666,0.042496949979666535,0.016129032258064516,0.0,0.06549268632884908,0.021248474989833267
34.0,services,married,secondary,no,2956,no,no,cellular,6,835,2,0,missing,yes,0,0,0,1,0,,1478.0,417.5,0,8,q3,26-35,very_high,2_to_3,0.2077922077922078,0.09964047718482741,0.16666666666666666,0.1697844652297682,0.016129032258064516,0.0,0.07639436929909887,0.0848922326148841
42.0,management,married,tertiary,no,3718,yes,no,cellular,6,50,2,0,missing,no,0,0,0,1,0,,1859.0,25.0,1,8,q3,36-50,very_high,2_to_3,0.3116883116883117,0.10655856771920905,0.16666666666666666,0.010166734444896299,0.016129032258064516,0.0,0.07989061611026484,0.005083367222448149
33.0,management,single,secondary,no,2915,no,no,cellular,6,126,2,0,missing,no,0,0,0,1,0,,1457.5,63.0,0,8,q3,26-35,very_high,2_to_3,0.19480519480519481,0.09926824396709821,0.16666666666666666,0.025620170801138674,0.016129032258064516,0.0,0.07620625103235634,0.012810085400569337
40.0,management,married,tertiary,no,3812,no,no,cellular,6,58,4,0,missing,no,0,0,0,1,0,,953.0,14.5,0,8,q3,36-50,very_high,4_to_6,0.2857142857142857,0.1074119804622955,0.16666666666666666,0.011793411956079707,0.04838709677419355,0.0,0.07157670637032687,0.0029483529890199267
49.0,blue-collar,married,secondary,no,739,yes,no,cellular,6,182,2,0,missing,no,0,0,0,1,0,,369.5,91.0,1,8,q3,36-50,high,2_to_3,0.4025974025974026,0.07951264685054382,0.16666666666666666,0.03700691337942253,0.016129032258064516,0.0,0.06622221814377742,0.018503456689711265
51.0,services,married,secondary,no,122,no,yes,cellular,6,499,2,0,missing,no,0,0,0,1,0,,61.0,249.5,1,8,q3,51-65,medium,2_to_3,0.42857142857142855,0.07391099086666787,0.16666666666666666,0.10146400976006506,0.016129032258064516,0.0,0.06339126764182282,0.05073200488003253
35.0,management,divorced,tertiary,no,146,no,no,cellular,6,720,2,0,missing,yes,0,0,0,1,0,,73.0,360.0,0,8,q3,26-35,medium,2_to_3,0.22077922077922077,0.074128883481924,0.16666666666666666,0.1464009760065067,0.016129032258064516,0.0,0.06350138565162332,0.07320048800325335
44.0,management,married,tertiary,no,1858,no,no,cellular,6,113,4,0,missing,no,0,0,0,1,0,,464.5,28.25,0,8,q3,36-50,very_high,4_to_6,0.33766233766233766,0.08967189003686017,0.16666666666666666,0.022976819845465637,0.04838709677419355,0.0,0.06709398572136473,0.005744204961366409
36.0,management,divorced,tertiary,yes,36,no,no,cellular,6,836,4,0,missing,yes,0,0,0,1,0,,9.0,209.0,0,8,q3,36-50,low,4_to_6,0.23376623376623376,0.07313020899533347,0.16666666666666666,0.16998779991866614,0.04838709677419355,0.0,0.06291408959935398,0.042496949979666535
50.0,blue-collar,married,secondary,no,616,yes,no,cellular,6,439,6,0,missing,no,0,0,0,1,0,,102.66666666666667,73.16666666666667,1,8,q3,36-50,high,4_to_6,0.4155844155844156,0.07839594719735624,0.16666666666666666,0.0892639284261895,0.08064516129032258,0.0,0.06377362184251902,0.014877321404364919
60.0,retired,married,secondary,no,1145,no,no,cellular,6,167,2,0,missing,no,0,0,0,1,0,,572.5,83.5,0,8,q3,51-65,high,2_to_3,0.5454545454545454,0.08319866359195977,0.16666666666666666,0.03395689304595364,0.016129032258064516,0.0,0.06808504780956925,0.01697844652297682
50.0,management,divorced,secondary,no,535,no,no,cellular,6,102,2,0,missing,no,0,0,0,1,0,,267.5,51.0,0,8,q3,36-50,high,2_to_3,0.4155844155844156,0.07766055962086685,0.16666666666666666,0.02074013826758845,0.016129032258064516,0.0,0.06528621506047314,0.010370069133794225
31.0,technician,married,tertiary,no,338,no,no,cellular,6,184,2,0,missing,no,0,0,0,1,0,,169.0,92.0,0,8,q3,26-35,medium,2_to_3,0.16883116883116883,0.0758720244039729,0.16666666666666666,0.03741358275721838,0.016129032258064516,0.0,0.06438232973002735,0.01870679137860919
56.0,services,married,secondary,yes,-8,no,no,cellular,6,159,2,0,missing,no,0,0,0,1,0,,-4.0,79.5,0,8,q3,51-65,low,2_to_3,0.4935064935064935,0.07273073920069725,0.16666666666666666,0.03233021553477023,0.016129032258064516,0.0,0.06279479508873677,0.016165107767385115
41.0,technician,married,tertiary,no,680,no,no,cellular,6,117,2,0,missing,no,0,0,0,1,0,,340.0,58.5,0,8,q3,36-50,high,2_to_3,0.2987012987012987,0.07897699417137254,0.16666666666666666,0.02379015860105734,0.016129032258064516,0.0,0.06595151136968451,0.01189507930052867
39.0,housemaid,married,tertiary,no,94,no,no,cellular,6,181,2,0,missing,no,0,0,0,1,0,,47.0,90.5,0,8,q3,36-50,medium,2_to_3,0.2727272727272727,0.07365678281553574,0.16666666666666666,0.036803578690524606,0.016129032258064516,0.0,0.0632627966303889,0.018401789345262303
49.0,blue-collar,married,secondary,no,-42,no,no,cellular,6,585,4,0,missing,no,0,0,0,1,0,,-10.5,146.25,0,8,q3,36-50,low,4_to_6,0.4025974025974026,0.07242205799575109,0.16666666666666666,0.1189507930052867,0.04838709677419355,0.0,0.06273514783342815,0.029737698251321675
34.0,management,married,tertiary,no,0,no,no,cellular,6,139,2,0,missing,no,0,0,0,1,0,,0.0,69.5,0,8,q3,26-35,low,2_to_3,0.2077922077922078,0.07280337007244929,0.16666666666666666,0.028263521756811714,0.016129032258064516,0.0,0.0628315010920036,0.014131760878405857
41.0,management,married,tertiary,no,103,no,yes,cellular,6,65,2,0,missing,no,0,0,0,1,0,,51.5,32.5,1,8,q3,36-50,medium,2_to_3,0.2987012987012987,0.07373849254625679,0.16666666666666666,0.013216754778365189,0.016129032258064516,0.0,0.0633040908840641,0.0066083773891825945
45.0,management,divorced,tertiary,no,1,no,no,cellular,6,490,2,0,missing,yes,0,0,0,1,0,,0.5,245.0,0,8,q3,36-50,low,2_to_3,0.35064935064935066,0.0728124489314183,0.16666666666666666,0.09963399755998373,0.016129032258064516,0.0,0.06283608934241196,0.049816998779991864
46.0,management,married,tertiary,no,765,no,no,cellular,6,71,2,0,missing,no,0,0,0,1,0,,382.5,35.5,0,8,q3,36-50,high,2_to_3,0.36363636363636365,0.07974869718373795,0.16666666666666666,0.014436762911752745,0.016129032258064516,0.0,0.06634151265439463,0.0072183814558763725
35.0,technician,married,tertiary,no,118,no,no,cellular,6,358,2,0,missing,no,0,0,0,1,0,,59.0,179.0,0,8,q3,26-35,medium,2_to_3,0.22077922077922077,0.07387467543079186,0.16666666666666666,0.0727938186254575,0.016129032258064516,0.0,0.0633729146401894,0.03639690931272875
37.0,technician,divorced,secondary,no,4965,no,no,cellular,6,222,2,0,missing,no,0,0,0,1,0,,2482.5,111.0,0,8,q3,36-50,very_high,2_to_3,0.24675324675324675,0.11787990485355801,0.16666666666666666,0.04514030093533957,0.016129032258064516,0.0,0.08561216436948263,0.022570150467669785
